Name,Symbol,Side,Status,Filled,Total Qty,Price,Avg Price,Time-in-Force,Placed Time,Filled Time
IWM260313P00246000,IWM260313P00246000,Sell,Filled,1,1,0.5500000000,0.5500000000,DAY,03/13/2026 10:40:43 EDT,03/13/2026 10:40:43 EDT
IWM260313P00246000,IWM260313P00246000,Buy,Filled,5,5,0.4100000000,0.4100000000,DAY,03/13/2026 10:39:51 EDT,03/13/2026 10:39:51 EDT
IWM260313P00245000,IWM260313P00245000,Sell,Filled,6,6,0.1400000000,0.1400000000,DAY,03/13/2026 10:33:01 EDT,03/13/2026 10:33:02 EDT
IWM260313C00252000,IWM260313C00252000,Sell,Filled,1,1,0.2100000000,0.2100000000,DAY,03/13/2026 10:31:02 EDT,03/13/2026 10:31:02 EDT
IWM260313C00252000,IWM260313C00252000,Sell,Filled,2,2,0.1900000000,0.1900000000,DAY,03/13/2026 10:29:24 EDT,03/13/2026 10:29:25 EDT
IWM260313C00252000,IWM260313C00252000,Sell,Filled,2,2,0.1700000000,0.1700000000,DAY,03/13/2026 10:27:42 EDT,03/13/2026 10:27:42 EDT
IWM260313C00252000,IWM260313C00252000,Buy,Filled,5,5,0.1600000000,0.1600000000,DAY,03/13/2026 10:26:59 EDT,03/13/2026 10:26:59 EDT
IWM260313P00245000,IWM260313P00245000,Buy,Filled,2,2,0.3300000000,0.3300000000,DAY,03/13/2026 10:22:01 EDT,03/13/2026 10:22:01 EDT
IWM260313P00245000,IWM260313P00245000,Buy,Filled,2,2,0.3700000000,0.3700000000,DAY,03/13/2026 10:20:41 EDT,03/13/2026 10:20:41 EDT
IWM260313P00245000,IWM260313P00245000,Sell,Filled,1,1,0.4900000000,0.4900000000,DAY,03/13/2026 10:18:21 EDT,03/13/2026 10:18:21 EDT
IWM260313P00245000,IWM260313P00245000,Buy,Filled,3,3,0.3800000000,0.3800000000,DAY,03/13/2026 10:14:56 EDT,03/13/2026 10:14:57 EDT
IWM260313C00252000,IWM260313C00252000,Buy,Filled,3,3,0.2600000000,0.2600000000,DAY,03/13/2026 10:03:07 EDT,03/13/2026 10:03:07 EDT
IWM260313C00252000,IWM260313C00252000,Buy,Filled,3,3,0.4366666667,0.4366666667,DAY,03/13/2026 09:57:33 EDT,03/13/2026 09:57:33 EDT
IWM260313C00252000,IWM260313C00252000,Sell,Filled,1,1,0.5900000000,0.5900000000,DAY,03/13/2026 09:55:03 EDT,03/13/2026 09:55:03 EDT
IWM260313C00252000,IWM260313C00252000,Sell,Filled,1,1,0.6100000000,0.6100000000,DAY,03/13/2026 09:54:37 EDT,03/13/2026 09:54:37 EDT
IWM260313C00252000,IWM260313C00252000,Sell,Filled,1,1,0.6100000000,0.6100000000,DAY,03/13/2026 09:54:21 EDT,03/13/2026 09:54:21 EDT
IWM260313C00252000,IWM260313C00252000,Buy,Filled,3,3,0.4700000000,0.4700000000,DAY,03/13/2026 09:49:17 EDT,03/13/2026 09:49:18 EDT
IWM260313C00252000,IWM260313C00252000,Buy,Filled,5,5,0.4800000000,0.4800000000,DAY,03/13/2026 09:47:34 EDT,03/13/2026 09:47:34 EDT
SPY260312C00674000,SPY260312C00674000,Sell,Cancelled,0,5,0.010,,DAY,03/12/2026 15:20:41 EDT,
SPY260312C00674000,SPY260312C00674000,Sell,Cancelled,0,5,@0.230,,DAY,03/12/2026 15:20:41 EDT,
SPY260312P00665000,SPY260312P00665000,Sell,Filled,1,1,0.2300000000,0.2300000000,DAY,03/12/2026 15:12:54 EDT,03/12/2026 15:12:54 EDT
SPY260312P00665000,SPY260312P00665000,Sell,Cancelled,0,1,@0.450,,DAY,03/12/2026 15:04:14 EDT,
SPY260312P00665000,SPY260312P00665000,Sell,Cancelled,0,1,0.220,,DAY,03/12/2026 15:04:14 EDT,
SPY260312P00665000,SPY260312P00665000,Sell,Filled,1,1,0.3500000000,0.3500000000,DAY,03/12/2026 15:03:14 EDT,03/12/2026 15:03:14 EDT
SPY260312C00674000,SPY260312C00674000,Buy,Filled,1,1,0.0500000000,0.0500000000,DAY,03/12/2026 14:51:18 EDT,03/12/2026 14:51:18 EDT
SPY260312P00665000,SPY260312P00665000,Sell,Filled,1,1,0.2900000000,0.2900000000,DAY,03/12/2026 14:38:00 EDT,03/12/2026 14:38:00 EDT
SPY260312C00674000,SPY260312C00674000,Buy,Filled,4,4,0.0700000000,0.0700000000,DAY,03/12/2026 14:31:39 EDT,03/12/2026 14:31:39 EDT
SPY260312P00665000,SPY260312P00665000,Buy,Filled,1,1,0.3300000000,0.3300000000,DAY,03/12/2026 14:28:13 EDT,03/12/2026 14:28:13 EDT
SPY260312P00665000,SPY260312P00665000,Sell,Cancelled,0,2,0.170,,DAY,03/12/2026 14:23:03 EDT,
SPY260312P00665000,SPY260312P00665000,Sell,Cancelled,0,2,@0.820,,DAY,03/12/2026 14:23:03 EDT,
SPY260312P00665000,SPY260312P00665000,Sell,Filled,1,1,0.3500000000,0.3500000000,DAY,03/12/2026 14:22:02 EDT,03/12/2026 14:22:02 EDT
SPY260312P00665000,SPY260312P00665000,Sell,Cancelled,0,3,@0.650,,DAY,03/12/2026 14:14:32 EDT,
SPY260312P00665000,SPY260312P00665000,Sell,Cancelled,0,3,0.140,,DAY,03/12/2026 14:14:32 EDT,
SPY260312C00674000,SPY260312C00674000,Buy,Filled,2,2,0.0900000000,0.0900000000,DAY,03/12/2026 14:13:19 EDT,03/12/2026 14:13:19 EDT
SPY260312P00665000,SPY260312P00665000,Buy,Filled,3,3,0.4000000000,0.4000000000,DAY,03/12/2026 13:59:37 EDT,03/12/2026 13:59:37 EDT
SPY260312C00674000,SPY260312C00674000,Sell,Cancelled,0,2,@0.170,,DAY,03/12/2026 13:08:03 EDT,
SPY260312C00674000,SPY260312C00674000,Sell,Cancelled,0,2,0.190,,DAY,03/12/2026 13:08:03 EDT,
SPY260312C00674000,SPY260312C00674000,Sell,Filled,1,1,0.2900000000,0.2900000000,DAY,03/12/2026 13:07:28 EDT,03/12/2026 13:07:28 EDT
SPY260312C00674000,SPY260312C00674000,Sell,Cancelled,0,2,0.160,,DAY,03/12/2026 12:33:13 EDT,
SPY260312C00674000,SPY260312C00674000,Sell,Cancelled,0,2,@0.580,,DAY,03/12/2026 12:33:13 EDT,
SPY260312C00674000,SPY260312C00674000,Buy,Filled,1,1,0.3100000000,0.3100000000,DAY,03/12/2026 12:27:04 EDT,03/12/2026 12:27:04 EDT
SPY260312C00674000,SPY260312C00674000,Sell,Filled,1,1,0.5400000000,0.5400000000,DAY,03/12/2026 12:23:08 EDT,03/12/2026 12:23:08 EDT
SPY260312C00674000,SPY260312C00674000,Sell,Filled,1,1,0.5900000000,0.5900000000,DAY,03/12/2026 12:22:36 EDT,03/12/2026 12:22:36 EDT
SPY260312C00674000,SPY260312C00674000,Sell,Filled,1,1,0.6100000000,0.6100000000,DAY,03/12/2026 12:22:34 EDT,03/12/2026 12:22:34 EDT
SPY260312C00674000,SPY260312C00674000,Sell,Filled,1,1,0.6100000000,0.6100000000,DAY,03/12/2026 12:22:32 EDT,03/12/2026 12:22:32 EDT
SPY260312C00674000,SPY260312C00674000,Sell,Filled,1,1,0.6000000000,0.6000000000,DAY,03/12/2026 12:22:07 EDT,03/12/2026 12:22:07 EDT
SPY260312C00674000,SPY260312C00674000,Sell,Filled,1,1,0.6000000000,0.6000000000,DAY,03/12/2026 12:22:05 EDT,03/12/2026 12:22:05 EDT
SPY260312C00674000,SPY260312C00674000,Sell,Filled,1,1,0.6000000000,0.6000000000,DAY,03/12/2026 12:21:57 EDT,03/12/2026 12:21:57 EDT
SPY260312C00674000,SPY260312C00674000,Sell,Filled,1,1,0.6000000000,0.6000000000,DAY,03/12/2026 12:21:56 EDT,03/12/2026 12:21:56 EDT
SPY260312C00674000,SPY260312C00674000,Buy,Filled,1,1,0.2500000000,0.2500000000,DAY,03/12/2026 12:11:59 EDT,03/12/2026 12:11:59 EDT
SPY260312C00674000,SPY260312C00674000,Sell,Cancelled,0,6,@0.740,,DAY,03/12/2026 12:04:10 EDT,
SPY260312C00674000,SPY260312C00674000,Sell,Cancelled,0,6,0.330,,DAY,03/12/2026 12:04:10 EDT,
SPY260312C00674000,SPY260312C00674000,Sell,Filled,1,1,0.4600000000,0.4600000000,DAY,03/12/2026 11:48:41 EDT,03/12/2026 11:48:41 EDT
SPY260312C00674000,SPY260312C00674000,Buy,Filled,3,3,0.3600000000,0.3600000000,DAY,03/12/2026 11:47:53 EDT,03/12/2026 11:47:54 EDT
SPY260312C00674000,SPY260312C00674000,Buy,Filled,3,3,0.4000000000,0.4000000000,DAY,03/12/2026 11:47:05 EDT,03/12/2026 11:47:05 EDT
SPY260312C00674000,SPY260312C00674000,Buy,Filled,4,4,0.5400000000,0.5400000000,DAY,03/12/2026 11:44:14 EDT,03/12/2026 11:44:14 EDT
SPY260312C00673000,SPY260312C00673000,Sell,Filled,1,1,0.3400000000,0.3400000000,DAY,03/12/2026 11:36:42 EDT,03/12/2026 11:36:42 EDT
SPY260312C00672000,SPY260312C00672000,Sell,Filled,3,3,0.5100000000,0.5100000000,DAY,03/12/2026 11:36:05 EDT,03/12/2026 11:36:05 EDT
SPY260312C00673000,SPY260312C00673000,Buy,Filled,1,1,0.4500000000,0.4500000000,DAY,03/12/2026 11:31:24 EDT,03/12/2026 11:31:24 EDT
SPY260312C00672000,SPY260312C00672000,Buy,Filled,3,3,0.5800000000,0.5800000000,DAY,03/12/2026 11:29:45 EDT,03/12/2026 11:29:45 EDT
SPY260312P00664000,SPY260312P00664000,Sell,Filled,2,2,0.5600000000,0.5600000000,DAY,03/12/2026 11:26:50 EDT,03/12/2026 11:26:50 EDT
SPY260312P00664000,SPY260312P00664000,Sell,Cancelled,0,2,@1.30,,DAY,03/12/2026 11:24:36 EDT,
SPY260312P00664000,SPY260312P00664000,Sell,Cancelled,0,2,0.550,,DAY,03/12/2026 11:24:36 EDT,
SPY260312P00664000,SPY260312P00664000,Buy,Filled,1,1,0.8300000000,0.8300000000,DAY,03/12/2026 11:24:01 EDT,03/12/2026 11:24:01 EDT
SPY260312P00664000,SPY260312P00664000,Sell,Cancelled,0,1,@1.33,,DAY,03/12/2026 11:14:04 EDT,
SPY260312P00664000,SPY260312P00664000,Sell,Cancelled,0,1,0.670,,DAY,03/12/2026 11:14:04 EDT,
SPY260312P00664000,SPY260312P00664000,Sell,Filled,1,1,1.0200000000,1.0200000000,DAY,03/12/2026 11:13:48 EDT,03/12/2026 11:13:48 EDT
SPY260312P00664000,SPY260312P00664000,Sell,Filled,1,1,0.9900000000,0.9900000000,DAY,03/12/2026 11:13:00 EDT,03/12/2026 11:13:01 EDT
SPY260312P00664000,SPY260312P00664000,Sell,Filled,1,1,0.9200000000,0.9200000000,DAY,03/12/2026 11:11:22 EDT,03/12/2026 11:11:22 EDT
SPY260312P00664000,SPY260312P00664000,Sell,Cancelled,0,4,@1.05,,DAY,03/12/2026 11:01:00 EDT,
SPY260312P00664000,SPY260312P00664000,Sell,Cancelled,0,4,0.500,,DAY,03/12/2026 11:01:00 EDT,
SPY260312P00664000,SPY260312P00664000,Buy,Filled,4,4,0.8300000000,0.8300000000,DAY,03/12/2026 10:53:47 EDT,03/12/2026 10:53:47 EDT
SPY260312P00664000,SPY260312P00664000,Sell,Filled,4,4,0.7300000000,0.7300000000,DAY,03/12/2026 10:43:52 EDT,03/12/2026 10:43:52 EDT
SPY260312P00664000,SPY260312P00664000,Buy,Filled,4,4,0.8900000000,0.8900000000,DAY,03/12/2026 10:40:57 EDT,03/12/2026 10:40:57 EDT
QQQ260311P00601000,QQQ260311P00601000,Sell,Filled,1,1,0.2000000000,0.2000000000,DAY,03/11/2026 10:56:58 EDT,03/11/2026 10:56:58 EDT
QQQ260311P00601000,QQQ260311P00601000,Sell,Filled,1,1,0.2000000000,0.2000000000,DAY,03/11/2026 10:56:09 EDT,03/11/2026 10:56:09 EDT
QQQ260311P00601000,QQQ260311P00601000,Buy,Filled,2,2,0.2100000000,0.2100000000,DAY,03/11/2026 10:53:14 EDT,03/11/2026 10:53:14 EDT
QQQ260311P00603000,QQQ260311P00603000,Sell,Filled,1,1,@0.5000000000,0.5000000000,DAY,03/11/2026 10:35:52 EDT,03/11/2026 10:38:00 EDT
QQQ260311P00603000,QQQ260311P00603000,Sell,Cancelled,0,1,@0.930,,DAY,03/11/2026 10:35:52 EDT,
QQQ260311P00603000,QQQ260311P00603000,Sell,Filled,1,1,0.8400000000,0.8400000000,DAY,03/11/2026 10:34:51 EDT,03/11/2026 10:34:51 EDT
QQQ260311P00603000,QQQ260311P00603000,Sell,Filled,1,1,0.7900000000,0.7900000000,DAY,03/11/2026 10:34:00 EDT,03/11/2026 10:34:01 EDT
QQQ260311P00603000,QQQ260311P00603000,Sell,Filled,1,1,0.6800000000,0.6800000000,DAY,03/11/2026 10:32:46 EDT,03/11/2026 10:32:46 EDT
QQQ260311P00603000,QQQ260311P00603000,Buy,Filled,1,1,0.5500000000,0.5500000000,DAY,03/11/2026 10:30:09 EDT,03/11/2026 10:30:09 EDT
QQQ260311P00603000,QQQ260311P00603000,Buy,Filled,3,3,0.5400000000,0.5400000000,DAY,03/11/2026 10:29:32 EDT,03/11/2026 10:29:33 EDT
SPY260311C00684000,SPY260311C00684000,Sell,Filled,5,5,0.2300000000,0.2300000000,DAY,03/11/2026 10:18:41 EDT,03/11/2026 10:18:41 EDT
SPY260311C00684000,SPY260311C00684000,Sell,Filled,5,5,0.2400000000,0.2400000000,DAY,03/11/2026 10:18:17 EDT,03/11/2026 10:18:17 EDT
SPY260311C00684000,SPY260311C00684000,Buy,Filled,3,3,0.2600000000,0.2600000000,DAY,03/11/2026 10:10:02 EDT,03/11/2026 10:10:02 EDT
SPY260311C00684000,SPY260311C00684000,Buy,Filled,2,2,0.3200000000,0.3200000000,DAY,03/11/2026 10:07:08 EDT,03/11/2026 10:07:08 EDT
SPY260311C00684000,SPY260311C00684000,Buy,Filled,1,1,0.3300000000,0.3300000000,DAY,03/11/2026 10:03:22 EDT,03/11/2026 10:03:23 EDT
SPY260311C00684000,SPY260311C00684000,Buy,Filled,4,4,0.4300000000,0.4300000000,DAY,03/11/2026 10:02:50 EDT,03/11/2026 10:02:50 EDT
SPY260311P00670000,SPY260311P00670000,Sell,Filled,4,4,0.3500000000,0.3500000000,DAY,03/11/2026 10:00:20 EDT,03/11/2026 10:00:20 EDT
SPY260311P00670000,SPY260311P00670000,Buy,Filled,1,1,0.4100000000,0.4100000000,DAY,03/11/2026 09:53:40 EDT,03/11/2026 09:53:40 EDT
SPY260311P00670000,SPY260311P00670000,Buy,Filled,3,3,0.5700000000,0.5700000000,DAY,03/11/2026 09:51:53 EDT,03/11/2026 09:51:54 EDT
SPY260310P00670000,SPY260310P00670000,Sell,Filled,4,4,@0.0300000000,0.0300000000,DAY,03/10/2026 16:10:35 EDT,03/10/2026 16:10:35 EDT
SPY260310P00670000,SPY260310P00670000,Sell,Cancelled,0,2,@0.100,,DAY,03/10/2026 14:50:18 EDT,
SPY260310P00670000,SPY260310P00670000,Sell,Cancelled,0,2,0.020,,DAY,03/10/2026 14:50:18 EDT,
SPY260310P00670000,SPY260310P00670000,Sell,Cancelled,0,2,0.030,,DAY,03/10/2026 14:49:54 EDT,
SPY260310P00670000,SPY260310P00670000,Sell,Cancelled,0,2,@0.290,,DAY,03/10/2026 14:49:54 EDT,
SPY260310P00670000,SPY260310P00670000,Sell,Cancelled,0,4,@0.360,,DAY,03/10/2026 14:43:33 EDT,
SPY260310P00670000,SPY260310P00670000,Sell,Cancelled,0,4,0.060,,DAY,03/10/2026 14:43:33 EDT,
SPY260310P00670000,SPY260310P00670000,Buy,Filled,1,1,0.0900000000,0.0900000000,DAY,03/10/2026 14:28:58 EDT,03/10/2026 14:28:58 EDT
SPY260310P00670000,SPY260310P00670000,Buy,Filled,1,1,0.0900000000,0.0900000000,DAY,03/10/2026 14:28:45 EDT,03/10/2026 14:28:45 EDT
SPY260310P00670000,SPY260310P00670000,Sell,Filled,1,1,0.5400000000,0.5400000000,DAY,03/10/2026 14:15:07 EDT,03/10/2026 14:15:07 EDT
SPY260310P00670000,SPY260310P00670000,Sell,Filled,4,4,0.1300000000,0.1300000000,DAY,03/10/2026 14:14:32 EDT,03/10/2026 14:14:32 EDT
SPY260310P00670000,SPY260310P00670000,Buy,Filled,5,5,0.0700000000,0.0700000000,DAY,03/10/2026 12:43:33 EDT,03/10/2026 12:43:33 EDT
SPY260310P00670000,SPY260310P00670000,Sell,Cancelled,0,2,@0.290,,DAY,03/10/2026 12:03:40 EDT,
SPY260310P00670000,SPY260310P00670000,Sell,Cancelled,0,2,0.040,,DAY,03/10/2026 12:03:40 EDT,
SPY260310P00670000,SPY260310P00670000,Sell,Filled,3,3,@0.2200000000,0.2200000000,DAY,03/10/2026 12:02:22 EDT,03/10/2026 14:14:41 EDT
SPY260310P00670000,SPY260310P00670000,Sell,Cancelled,0,3,0.040,,DAY,03/10/2026 12:02:22 EDT,
SPY260310P00670000,SPY260310P00670000,Sell,Filled,4,4,@0.1800000000,0.1800000000,DAY,03/10/2026 12:01:32 EDT,03/10/2026 14:14:39 EDT
SPY260310P00670000,SPY260310P00670000,Sell,Cancelled,0,4,0.030,,DAY,03/10/2026 12:01:32 EDT,
SPY260310P00670000,SPY260310P00670000,Sell,Cancelled,0,5,0.040,,DAY,03/10/2026 11:59:35 EDT,
SPY260310P00670000,SPY260310P00670000,Sell,Filled,5,5,@0.1200000000,0.1200000000,DAY,03/10/2026 11:59:35 EDT,03/10/2026 14:14:17 EDT
SPY260310P00670000,SPY260310P00670000,Buy,Filled,5,5,@0.0800000000,0.0800000000,DAY,03/10/2026 11:59:35 EDT,03/10/2026 12:00:36 EDT
SPY260310C00683000,SPY260310C00683000,Sell,Filled,1,1,@0.6100000000,0.6100000000,DAY,03/10/2026 11:19:44 EDT,03/10/2026 11:26:06 EDT
SPY260310C00683000,SPY260310C00683000,Sell,Cancelled,0,1,@0.970,,DAY,03/10/2026 11:19:44 EDT,
SPY260310C00683000,SPY260310C00683000,Sell,Filled,1,1,0.8000000000,0.8000000000,DAY,03/10/2026 11:19:33 EDT,03/10/2026 11:19:33 EDT
SPY260310C00683000,SPY260310C00683000,Sell,Filled,1,1,0.7500000000,0.7500000000,DAY,03/10/2026 11:17:56 EDT,03/10/2026 11:17:56 EDT
SPY260310P00670000,SPY260310P00670000,Sell,Filled,3,3,0.1200000000,0.1200000000,DAY,03/10/2026 11:14:23 EDT,03/10/2026 11:14:23 EDT
SPY260310C00683000,SPY260310C00683000,Buy,Filled,3,3,0.6100000000,0.6100000000,DAY,03/10/2026 11:12:48 EDT,03/10/2026 11:12:48 EDT
SPY260310P00670000,SPY260310P00670000,Buy,Filled,3,3,0.1300000000,0.1300000000,DAY,03/10/2026 11:12:11 EDT,03/10/2026 11:12:11 EDT
SPY260310P00670000,SPY260310P00670000,Buy,Filled,3,3,0.1500000000,0.1500000000,DAY,03/10/2026 10:44:49 EDT,03/10/2026 10:44:49 EDT
SPY260310P00670000,SPY260310P00670000,Buy,Filled,3,3,0.2900000000,0.2900000000,DAY,03/10/2026 10:27:15 EDT,03/10/2026 10:27:15 EDT
SPY260310P00670000,SPY260310P00670000,Buy,Filled,3,3,0.6200000000,0.6200000000,DAY,03/10/2026 10:17:04 EDT,03/10/2026 10:17:04 EDT
IWM260309C00250000,IWM260309C00250000,Sell,Filled,1,1,0.4600000000,0.4600000000,DAY,03/09/2026 12:43:32 EDT,03/09/2026 12:43:33 EDT
IWM260309C00250000,IWM260309C00250000,Sell,Cancelled,0,1,@0.640,,DAY,03/09/2026 12:35:08 EDT,
IWM260309C00250000,IWM260309C00250000,Sell,Cancelled,0,1,0.400,,DAY,03/09/2026 12:35:08 EDT,
IWM260309C00250000,IWM260309C00250000,Sell,Filled,1,1,0.4300000000,0.4300000000,DAY,03/09/2026 12:26:46 EDT,03/09/2026 12:26:46 EDT
IWM260309C00250000,IWM260309C00250000,Sell,Filled,1,1,0.2700000000,0.2700000000,DAY,03/09/2026 12:24:48 EDT,03/09/2026 12:24:48 EDT
IWM260309C00250000,IWM260309C00250000,Sell,Filled,1,1,0.1900000000,0.1900000000,DAY,03/09/2026 12:07:33 EDT,03/09/2026 12:07:33 EDT
IWM260309C00250000,IWM260309C00250000,Sell,Filled,3,3,0.1900000000,0.1900000000,DAY,03/09/2026 12:06:15 EDT,03/09/2026 12:06:15 EDT
IWM260309C00250000,IWM260309C00250000,Sell,Filled,7,7,0.2100000000,0.2100000000,DAY,03/09/2026 12:05:55 EDT,03/09/2026 12:05:55 EDT
IWM260309C00250000,IWM260309C00250000,Sell,Filled,1,1,0.1900000000,0.1900000000,DAY,03/09/2026 12:04:14 EDT,03/09/2026 12:04:14 EDT
IWM260309C00250000,IWM260309C00250000,Sell,Filled,1,1,0.1900000000,0.1900000000,DAY,03/09/2026 12:04:10 EDT,03/09/2026 12:04:10 EDT
IWM260309C00250000,IWM260309C00250000,Sell,Cancelled,0,10,@0.290,,DAY,03/09/2026 11:51:05 EDT,
IWM260309C00250000,IWM260309C00250000,Sell,Cancelled,0,10,0.030,,DAY,03/09/2026 11:51:05 EDT,
IWM260309C00250000,IWM260309C00250000,Buy,Filled,1,1,0.1200000000,0.1200000000,DAY,03/09/2026 11:49:44 EDT,03/09/2026 11:49:44 EDT
IWM260309C00250000,IWM260309C00250000,Buy,Filled,5,5,0.1200000000,0.1200000000,DAY,03/09/2026 11:49:06 EDT,03/09/2026 11:49:06 EDT
IWM260309C00250000,IWM260309C00250000,Buy,Filled,5,5,0.1500000000,0.1500000000,DAY,03/09/2026 11:40:09 EDT,03/09/2026 11:40:09 EDT
IWM260309C00250000,IWM260309C00250000,Sell,Cancelled,0,2,@0.320,,DAY,03/09/2026 11:35:55 EDT,
IWM260309C00250000,IWM260309C00250000,Sell,Cancelled,0,2,0.120,,DAY,03/09/2026 11:35:55 EDT,
IWM260309C00250000,IWM260309C00250000,Buy,Filled,2,2,@0.1900000000,0.1900000000,DAY,03/09/2026 11:35:55 EDT,03/09/2026 11:35:55 EDT
IWM260309C00250000,IWM260309C00250000,Sell,Cancelled,0,1,@0.290,,DAY,03/09/2026 11:35:07 EDT,
IWM260309C00250000,IWM260309C00250000,Buy,Cancelled,0,1,@0.190,,DAY,03/09/2026 11:35:07 EDT,
IWM260309C00250000,IWM260309C00250000,Sell,Cancelled,0,1,0.100,,DAY,03/09/2026 11:35:07 EDT,
IWM260309C00250000,IWM260309C00250000,Buy,Filled,3,3,0.2500000000,0.2500000000,DAY,03/09/2026 11:33:58 EDT,03/09/2026 11:33:58 EDT
IWM260309C00248000,IWM260309C00248000,Sell,Filled,1,1,0.6400000000,0.6400000000,DAY,03/09/2026 10:23:01 EDT,03/09/2026 10:23:01 EDT
IWM260309C00248000,IWM260309C00248000,Sell,Filled,1,1,@0.5600000000,0.5600000000,DAY,03/09/2026 10:22:46 EDT,03/09/2026 10:22:46 EDT
IWM260309C00248000,IWM260309C00248000,Sell,Filled,1,1,0.5100000000,0.5100000000,DAY,03/09/2026 10:19:11 EDT,03/09/2026 10:19:11 EDT
IWM260309C00248000,IWM260309C00248000,Buy,Filled,3,3,0.4800000000,0.4800000000,DAY,03/09/2026 10:06:06 EDT,03/09/2026 10:06:06 EDT
IWM260309P00244000,IWM260309P00244000,Sell,Filled,1,1,0.8000000000,0.8000000000,DAY,03/09/2026 09:57:14 EDT,03/09/2026 09:57:14 EDT
IWM260309P00244000,IWM260309P00244000,Sell,Cancelled,0,1,0.740,,DAY,03/09/2026 09:52:06 EDT,
IWM260309P00244000,IWM260309P00244000,Sell,Cancelled,0,1,@1.32,,DAY,03/09/2026 09:52:06 EDT,
IWM260309P00244000,IWM260309P00244000,Sell,Filled,1,1,0.8900000000,0.8900000000,DAY,03/09/2026 09:51:46 EDT,03/09/2026 09:51:46 EDT
IWM260309P00244000,IWM260309P00244000,Sell,Filled,1,1,0.8300000000,0.8300000000,DAY,03/09/2026 09:51:18 EDT,03/09/2026 09:51:18 EDT
IWM260309P00244000,IWM260309P00244000,Sell,Filled,1,1,0.8000000000,0.8000000000,DAY,03/09/2026 09:50:31 EDT,03/09/2026 09:50:32 EDT
IWM260309P00244000,IWM260309P00244000,Buy,Filled,1,1,0.6700000000,0.6700000000,DAY,03/09/2026 09:46:14 EDT,03/09/2026 09:46:14 EDT
IWM260309P00244000,IWM260309P00244000,Buy,Filled,3,3,0.7600000000,0.7600000000,DAY,03/09/2026 09:44:23 EDT,03/09/2026 09:44:23 EDT
IWM260306C00253000,IWM260306C00253000,Sell,Cancelled,0,1,@0.610,,DAY,03/06/2026 13:32:51 EST,
IWM260306C00253000,IWM260306C00253000,Sell,Filled,1,1,@0.2700000000,0.2700000000,DAY,03/06/2026 13:32:51 EST,03/06/2026 13:37:11 EST
IWM260306C00253000,IWM260306C00253000,Sell,Filled,1,1,0.4400000000,0.4400000000,DAY,03/06/2026 13:32:40 EST,03/06/2026 13:32:40 EST
IWM260306C00253000,IWM260306C00253000,Sell,Filled,1,1,0.4700000000,0.4700000000,DAY,03/06/2026 13:32:19 EST,03/06/2026 13:32:19 EST
IWM260306C00253000,IWM260306C00253000,Sell,Filled,1,1,0.4300000000,0.4300000000,DAY,03/06/2026 13:31:38 EST,03/06/2026 13:31:38 EST
IWM260306C00253000,IWM260306C00253000,Sell,Cancelled,0,4,0.320,,DAY,03/06/2026 13:31:13 EST,
IWM260306C00253000,IWM260306C00253000,Sell,Cancelled,0,4,@0.520,,DAY,03/06/2026 13:31:13 EST,
IWM260306C00253000,IWM260306C00253000,Sell,Filled,1,1,0.4000000000,0.4000000000,DAY,03/06/2026 13:30:33 EST,03/06/2026 13:30:33 EST
IWM260306C00253000,IWM260306C00253000,Buy,Filled,1,1,0.3200000000,0.3200000000,DAY,03/06/2026 13:28:14 EST,03/06/2026 13:28:14 EST
IWM260306C00253000,IWM260306C00253000,Sell,Cancelled,0,1,@0.350,,DAY,03/06/2026 13:26:21 EST,
IWM260306C00253000,IWM260306C00253000,Sell,Filled,1,1,0.4400000000,0.4400000000,DAY,03/06/2026 13:23:28 EST,03/06/2026 13:23:28 EST
IWM260306C00253000,IWM260306C00253000,Buy,Filled,5,5,0.3700000000,0.3700000000,DAY,03/06/2026 13:22:49 EST,03/06/2026 13:22:49 EST
IWM260306P00246000,IWM260306P00246000,Sell,Cancelled,0,10,0.020,,DAY,03/06/2026 13:04:05 EST,
IWM260306P00246000,IWM260306P00246000,Sell,Cancelled,0,10,@0.130,,DAY,03/06/2026 13:04:05 EST,
IWM260306P00246000,IWM260306P00246000,Sell,Cancelled,0,5,0.030,,DAY,03/06/2026 13:03:06 EST,
IWM260306P00246000,IWM260306P00246000,Buy,Filled,5,5,@0.0500000000,0.0500000000,DAY,03/06/2026 13:03:06 EST,03/06/2026 13:03:21 EST
IWM260306P00246000,IWM260306P00246000,Sell,Cancelled,0,5,@0.080,,DAY,03/06/2026 13:03:06 EST,
IWM260306P00246000,IWM260306P00246000,Buy,Filled,3,3,0.0900000000,0.0900000000,DAY,03/06/2026 12:58:09 EST,03/06/2026 12:58:09 EST
IWM260306P00246000,IWM260306P00246000,Buy,Filled,3,3,0.1000000000,0.1000000000,DAY,03/06/2026 12:52:20 EST,03/06/2026 12:52:20 EST
IWM260306P00246000,IWM260306P00246000,Sell,Filled,1,1,@0.1300000000,0.1300000000,DAY,03/06/2026 12:41:13 EST,03/06/2026 12:41:13 EST
IWM260306P00246000,IWM260306P00246000,Sell,Cancelled,0,5,@0.260,,DAY,03/06/2026 12:38:37 EST,
IWM260306P00246000,IWM260306P00246000,Sell,Cancelled,0,5,0.030,,DAY,03/06/2026 12:38:37 EST,
